0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,Class
-273.807373,166.0363007,69.60825348,27.11561775,16.72458649,5.781368256,-1.898059964,-3.121662378,-1.249014854,3.487291098,9.508426666,11.04574871,6.529683113,2.078626871,0.9269467,0.527001023,0.981523216,3.843343019,6.905841351,8.495249748,9.230742455,7.905782223,4.354783058,2.542456388,3.939253569,4.927794456,3.617491484,1.825011611,1.941600084,4.27781105,5.73150301,3.755026579,0.990951955,0.765829504,1.467651486,0.802638948,0.248682603,1.327812076,2.576847553,2.403849363,1.500941277,0.915615439,0.652087986,0.896227419,1.344084263,0.806304455,0.058411863,0.769647658,1.53912437,1.070186138,0.887503564,1.240760446,COPD
-655.9700317,142.099411,46.03336334,32.70677185,6.897882462,10.77892399,5.17351675,13.39858246,9.079961777,13.55271626,8.039364815,10.34576225,6.131242752,8.271557808,5.170153141,5.786947727,3.438910007,3.861482382,4.382055759,6.621870995,8.674926758,8.823285103,7.47243309,3.611471415,1.993232727,0.285241604,2.467472076,2.509175301,4.12879324,3.485774755,4.685182571,2.687026501,1.953145623,-0.007223906,0.337997466,0.009638527,0.869923055,0.697794616,1.328748822,1.407522559,1.031970859,0.886841953,0.379654169,0.502194285,0.382068783,0.665388703,0.380364001,0.821534038,0.454038203,0.548227906,0.071724109,0.868396044,COPD
-432.6143799,107.2929382,42.15020752,39.52033615,21.26733589,24.933918,15.59278965,19.69786453,12.13833237,15.14506817,8.035784721,10.20223427,5.576529503,8.35618782,6.611390591,8.78951931,5.991312981,5.034166813,3.478528738,3.860486269,4.19110918,3.256455183,3.429893732,2.516107559,3.504864931,1.905067205,2.169103146,-0.027282361,1.58216548,1.506798029,2.770936012,1.860033512,2.60518837,1.519957304,1.992493391,1.397251964,2.176144123,1.27847302,1.523532271,2.01779747,1.615125299,0.518563867,0.025300188,0.462122977,0.81399262,1.818591356,1.51610589,2.321480751,1.471512198,1.139953256,0.800191283,1.692025423,COPD
-478.5747681,83.1432724,69.83914948,54.08607483,40.28278351,30.1739502,23.02979469,17.58280754,13.00685596,9.334263802,6.724720001,5.262035847,4.875927925,5.16137743,5.67065239,5.909465313,5.589941025,4.8117342,3.939879179,3.387582064,3.177438736,2.995986223,2.486668587,1.725592732,1.17952311,1.246615171,1.814851642,2.384086847,2.588218689,2.52654171,2.561121941,2.861292124,3.289039373,3.610888958,3.720513821,3.622830868,3.335715532,2.908942461,2.490920544,2.29191947,2.435904503,2.863644123,3.384677649,3.799990177,3.99311161,3.983502626,3.891680956,3.805383205,3.701657295,3.509211063,3.208387375,2.860204458,COPD
-324.9511414,104.3240585,29.21444511,33.91345596,23.0896759,15.8338213,14.88433075,11.6262064,6.509786606,14.45019531,5.397476673,8.726449966,6.66163826,7.43579483,6.258951187,9.764457703,4.865487099,2.340999603,4.771848202,2.229129553,4.765458107,-1.224978685,4.832444668,2.231072903,-0.035841648,0.084770329,3.574739218,2.394763708,0.406104177,1.276238203,-0.47622624,3.75130558,-0.620438099,-0.291579127,2.088813066,0.923814952,0.492984205,2.529184818,0.064791158,0.785581946,1.312661767,-0.115333341,1.99180162,0.518630385,2.535646915,0.615314662,1.085566998,-0.860383987,1.018274188,1.961338878,0.399677962,1.102704287,COPD
-563.8197632,121.6982727,67.2322998,33.82778168,28.70240593,27.63869095,17.4081955,6.734436035,7.301490307,13.08303928,12.03355217,4.546199322,2.42017746,8.066524506,9.931592941,7.331215382,2.786131859,3.529814005,5.261226654,6.602140427,3.848091364,2.924914122,2.733583689,3.951069832,3.594104052,2.914148092,2.471547127,2.498517275,2.707908154,2.079145432,2.027260303,1.159605503,1.672114849,1.135652542,1.938405752,0.940203309,1.148905635,0.198632002,0.860337675,0.480432898,0.782218635,0.145415366,0.290112108,0.413506031,0.53617233,0.6808303,0.315241933,0.886208475,0.678614914,1.343627214,0.48706764,0.908532739,Bronchiolitis
-428.126848,56.08367113,45.2319263,32.81249008,24.91269512,19.78158992,14.93890463,11.29390422,10.50144759,10.63510997,9.66058282,7.258247271,6.180590029,6.524350741,7.010604058,6.510060211,5.354856059,4.781444128,4.936420264,5.021538699,4.41381596,3.621149523,3.195814665,3.220029312,2.998026018,2.848240741,2.771357788,2.475932468,2.369168288,2.147766607,1.861409338,1.897792924,1.929458003,1.479463878,1.09940506,0.869052618,0.795321935,0.781409495,0.720684683,0.496717367,0.417012386,0.599350879,0.526227903,0.4523113,0.539464875,0.596275494,0.509409914,0.618269401,0.810138222,0.74842447,0.783312919,0.598370396,Bronchiolitis
-563.6972046,122.4045029,67.27735901,33.57250977,28.65668106,27.63950729,17.38549614,6.609820366,7.235163689,13.0844717,12.0140295,4.481136799,2.360831022,8.109025002,9.93888855,7.34309864,2.732190847,3.550479412,5.233505726,6.626355171,3.794931889,2.922857761,2.709843636,3.984805107,3.57497263,2.901279211,2.445509672,2.486255646,2.711604834,2.077967882,2.036509514,1.134295702,1.68187058,1.108634353,1.966813922,0.925726175,1.18158102,0.176822439,0.889965892,0.469604641,0.787798166,0.108042933,0.28920272,0.410001427,0.550742209,0.675779998,0.309386998,0.904627264,0.671124935,1.354207873,0.47463876,0.936232865,Bronchiolitis
-606.9324341,134.7263336,71.09916687,33.21769714,30.29973602,29.27834511,17.97410965,5.791429996,7.528364658,14.36389637,13.0107584,4.559159756,2.048988104,9.104990959,10.08396339,8.156196594,2.61352706,4.200153828,4.55998373,6.916834354,2.873363733,2.779429674,1.688708425,3.889467239,2.889839649,2.673019648,1.87627244,1.915365815,2.073408842,1.230500579,1.626159191,0.305083781,1.34940958,-0.173673794,1.705177903,0.014223327,1.29282701,-0.926119924,0.64985472,-0.610802591,0.437883556,-1.006818056,-0.145690635,-0.517578125,-0.152332172,-0.324329376,-0.559610426,0.350795448,-0.043111891,1.140402913,-0.142800108,1.088913202,Bronchiolitis
-599.7503662,125.6962509,69.32090759,34.17704773,29.71414375,27.94525909,17.58732605,6.330242157,7.418414116,13.63978577,12.56568241,4.860522747,2.386071682,8.567695618,9.814545631,7.803107738,2.668613911,4.024114132,4.761679649,6.720347881,3.219138622,3.064379215,2.275168896,4.023262978,3.177729845,2.836924791,2.111798048,2.145132303,2.26170063,1.541682839,1.895323038,0.850974202,1.838165998,0.547011137,1.799898982,0.10119018,1.009155154,-0.633974195,0.649576485,-0.448511183,0.465512604,-0.558611333,0.236162573,0.07443738,0.314351708,0.166720048,-0.212133691,0.467750937,0.133324057,1.133381248,-0.020588513,0.96070683,Bronchiolitis
1.878664851,0.439442158,0.024138175,0.014543681,0.012480447,0.010614957,0.006796796,0.005184201,0.003505973,0.002169301,0.001293469,0.000787685,0.000489812,0.000340412,0.000223747,0.000128671,7.47E-05,5.17E-05,3.19E-05,2.22E-05,1.50E-05,1.39E-05,1.87E-05,3.42E-05,4.19E-05,3.12E-05,1.11E-05,3.87E-06,1.53E-06,8.51E-07,5.92E-07,5.58E-07,7.48E-07,8.63E-07,8.29E-07,7.29E-07,5.10E-07,3.17E-07,2.04E-07,2.34E-07,2.01E-07,2.47E-07,2.76E-07,2.82E-07,2.21E-07,2.45E-07,2.14E-07,2.00E-07,1.80E-07,2.01E-07,1.71E-07,7.05E-08,Bronchiolitis
-320.6641846,111.8339691,53.87596893,40.1575737,33.79179382,30.8065052,25.7053051,20.60069466,17.71146584,14.77088165,11.04183292,8.79842186,9.020750999,9.020932198,6.960094452,4.572357178,3.902558804,3.853402853,3.780184984,4.360197067,4.857884884,3.615110874,1.319366574,0.051842708,1.412361503,3.08548069,2.521103144,1.10869503,1.050187588,1.871367097,1.976531863,1.157629251,0.962315083,1.71580267,1.874780416,0.788959563,-0.043801028,0.604408085,1.786221266,1.956304908,1.245937705,0.945740819,0.874654174,0.856323004,0.684275031,0.764839411,1.076682925,0.986000121,0.634356916,0.685015678,1.024879575,0.806484044,COPD
-558.4738159,105.4426804,42.83241272,22.28425026,25.5341568,28.51363754,23.85295677,12.76979542,6.683901787,9.213206291,10.64034367,8.105193138,3.536236763,5.246417522,8.163681984,8.600351334,5.427230835,3.481491089,4.763117313,5.674263,5.757185936,5.23622942,6.025796413,5.262122154,5.194368362,3.610253811,3.184197903,3.82871294,5.789444447,5.476052761,2.480770111,1.772119045,1.920491099,3.203224659,3.252801657,3.951252222,3.104973078,2.645016909,1.859268785,1.965941548,1.671661019,1.471669078,2.593915462,1.776315331,1.156493068,0.860575855,2.180503845,1.180574179,2.049046278,2.3881042,1.907566428,1.795851111,URTI
-440.6450321,39.94371152,33.60504998,26.57229643,22.86018167,20.32940491,16.72646393,12.69941033,10.24060796,9.653131048,9.134478067,7.778794622,6.659697391,6.588070432,6.917302507,6.70361487,5.802553432,5.267245505,5.202214219,5.443016081,5.506174053,5.373390484,5.302198189,4.980924316,4.670357026,4.35252215,4.043131675,4.192073368,4.488810229,4.143780912,3.421251269,2.995613531,2.660616498,2.652217676,3.101710789,3.099062724,2.832395285,2.432342392,2.123523269,2.081457104,1.975141741,1.847923152,1.828367793,1.77818813,1.641655436,1.488648543,1.291239405,1.465670612,1.86838522,1.962384774,1.669848218,1.496170596,URTI
-558.0662231,105.0147171,43.05155945,22.21871567,25.51965141,28.52882576,23.81630898,12.75520992,6.694877625,9.196056366,10.65547657,8.068734169,3.552211046,5.237485886,8.182828903,8.60367775,5.424415588,3.486060143,4.76170063,5.686883926,5.750264168,5.237931252,6.00184679,5.274930477,5.17841053,3.616173506,3.159023046,3.839548826,5.791572094,5.467399597,2.499703646,1.757274032,1.920742393,3.18667388,3.256732225,3.931583643,3.110191822,2.643885136,1.883125782,1.96899569,1.690740705,1.502751112,2.574683189,1.774049163,1.149094105,0.884015799,2.157943487,1.209825158,2.036189795,2.381988049,1.922081232,1.764060497,URTI
-605.5957031,114.9517746,37.06092834,26.40524673,24.41271591,29.23568916,23.83815765,12.20911121,6.289189816,9.986701012,9.974306107,8.681582451,3.040511608,5.942321777,8.086740494,8.931962967,6.0266366,3.526926756,4.846969604,4.900873661,5.620387554,4.944175243,6.006659031,4.605291367,5.500648975,2.809367895,3.49550271,3.668796301,5.642105579,5.414431572,2.24480176,2.032540083,1.673353791,3.821221113,3.411251783,4.08428812,2.30342555,2.941721678,1.597885609,2.053587437,1.263411164,1.525544882,2.912725449,1.290880919,1.649482369,0.267007351,2.962863445,0.41574952,2.186466694,2.531807423,1.400259137,1.835295677,URTI
-599.0770874,106.1107712,41.90872955,23.10956001,25.7780323,28.63182259,23.99887276,12.68100739,6.53200531,9.183644295,10.49306583,8.532864571,3.92135191,5.904141903,7.936538696,8.374853134,5.540050983,3.488455534,4.538028717,5.163456917,5.65046978,5.210475922,6.456484318,5.42890501,5.211756229,3.320651293,3.358272314,3.899526834,5.753152847,5.285634041,2.265632153,2.035760164,1.813066244,3.403620481,3.186965942,3.615859509,2.715296507,2.759226322,1.788221955,1.963517904,1.608169079,1.66227293,2.867899656,1.481704235,1.151154995,0.440134078,2.214197636,1.201522589,2.4573915,2.523804188,1.847110152,1.977535009,URTI
0.810454905,0.009810316,0.00386987,0.005611935,0.006122315,0.003471699,0.002232439,0.001024687,0.000491665,0.000269299,0.000138421,0.000113711,6.10E-05,4.27E-05,2.70E-05,2.48E-05,1.93E-05,2.49E-05,1.37E-05,1.23E-05,1.54E-05,1.56E-05,1.51E-05,1.65E-05,1.76E-05,9.38E-06,3.66E-06,2.42E-06,1.62E-06,1.50E-06,1.36E-06,1.43E-06,1.25E-06,1.04E-06,1.04E-06,1.01E-06,9.07E-07,7.78E-07,7.17E-07,7.36E-07,6.00E-07,6.22E-07,5.53E-07,4.67E-07,3.79E-07,3.93E-07,3.46E-07,3.18E-07,3.02E-07,3.33E-07,4.13E-07,4.05E-08,URTI
-410.7322998,133.1772003,38.24884796,30.5232296,12.77169323,33.74049377,24.58823013,30.16821098,10.20654392,10.78952026,-1.477154851,9.5359478,6.7648139,12.97053814,1.646885991,1.32887876,-3.653203249,2.672078848,2.258397341,4.922677994,2.39303875,2.26803565,0.767669022,1.13817668,1.80924654,1.048497796,0.464536101,-2.312272787,-1.259671569,-1.060211539,1.741826057,0.154249087,1.510646224,-0.255568117,1.618747115,0.065470114,1.194618225,-0.666117013,0.002502813,-1.324741006,0.15197821,-0.30248192,1.50259459,1.149022102,1.125026941,-0.358541846,-0.81428349,-0.3620269,0.76759994,0.967434824,0.309285879,-0.048577584,COPD
-352.5962219,109.6480026,57.79888153,20.1350956,14.04057407,23.55937386,27.61111069,23.51157761,19.83026695,18.47337341,13.99875355,5.836771965,0.862770617,3.123523951,8.234343529,10.34929848,9.453783035,8.613117218,7.986533642,5.687553406,2.428963423,1.114745736,2.310144901,3.577167749,3.559166431,3.716655254,5.135453701,6.228695393,5.201245308,2.972058773,1.801689506,2.13794899,2.659796715,2.785774708,3.199587107,3.92974782,3.724011421,1.938250542,-0.229773536,-1.177752018,-0.720828176,0.242369711,1.135892868,1.869012237,2.068743706,1.228148341,-0.329510003,-1.445148349,-1.353641748,-0.436304808,0.432862192,0.829296052,COPD
-323.483551,123.7658768,44.48644257,30.55304718,15.63066196,21.61291885,17.13230896,18.19274139,11.63274002,12.32301521,5.679012299,7.200140476,5.029470444,6.739492416,4.852093697,6.29372406,4.611882687,4.539628506,3.169284582,2.042935371,2.265082836,1.817120552,2.161317825,1.098739266,1.582134962,0.955964565,1.911997676,1.001467943,2.036744356,1.364065886,2.832799435,2.482896566,2.54731679,1.410062671,2.310347557,1.660576463,2.238321781,2.033018351,1.756089091,1.236887932,0.525342166,0.750314713,0.679928601,1.116236806,0.643790662,1.361922145,0.699669719,0.739692867,0.091336973,0.541186273,0.551025987,1.043304682,COPD
-491.7659912,129.8519135,50.03028488,36.45576859,24.81876564,30.07184792,22.56259727,18.26691818,9.411682129,11.73884201,12.02889919,14.01724529,11.37004662,11.23514748,9.679671288,8.337052345,5.661447525,4.672795296,4.680274487,2.874003649,1.690111518,1.673412323,3.21424222,3.173440695,2.843244791,-0.427031279,-0.198794112,1.444118381,3.623754263,2.384506226,1.369462371,0.353869796,1.14143455,1.403826952,0.984979033,-0.358304501,-0.875440001,-0.046995021,-0.034051381,-0.42075181,-1.218054414,-0.577128232,-0.116772555,0.408013612,0.168587685,0.911946118,1.178771019,0.820804119,-0.081328608,-0.212136284,-0.280008823,0.239855662,COPD
-489.0791016,105.0861893,65.43090057,34.77160645,26.37527275,31.14323616,33.25165939,27.26713943,17.6183567,9.640312195,5.075144291,4.367691517,6.742555618,9.369141579,8.990445137,5.786847591,3.321873665,4.461158276,7.811843872,9.735274315,8.435638428,5.469835281,3.420133829,3.349725962,4.23073101,4.486824989,3.348662853,1.413866401,0.126705095,0.458540916,1.851311803,2.778116465,2.405180454,1.451648831,1.150938392,1.678910851,2.257823944,2.344666481,2.116218567,1.91962707,1.721714616,1.434684277,1.244614363,1.293075085,1.367492676,1.231725812,1.005653024,0.862619519,0.768668354,0.613576651,0.475895435,0.47135976,Bronchiolitis
-418.0886411,67.91293365,52.29378423,36.21553683,29.65521712,29.1983427,28.56842059,24.41145983,17.8439166,11.51671005,7.089206588,5.994191353,7.185531284,8.451126922,7.850890828,6.107964241,4.631470565,5.208396903,7.066054783,8.604741164,7.805789819,5.60594312,4.182468202,3.65381711,3.914307767,3.921889805,3.086915834,1.997827671,0.897262245,0.664985736,1.470266848,2.354094354,2.238050343,1.47470333,1.364639592,1.739746657,1.990271892,2.294629009,2.25967616,1.997710729,1.619490426,1.334001264,1.336660059,1.539379354,1.409213973,1.217595114,1.003659691,0.792693839,0.72431286,0.512308558,0.566970551,0.645927359,Bronchiolitis
-488.1536255,104.7268066,65.20277405,34.82681656,26.43448257,31.10266876,33.1563797,27.21763039,17.62049866,9.673467636,5.114666939,4.397725105,6.747265339,9.355190277,8.987347603,5.812274933,3.358298779,4.475895405,7.801916599,9.719481468,8.436854362,5.478186131,3.425502062,3.344911814,4.223097801,4.47679615,3.344266653,1.414973259,0.137931839,0.467354625,1.851893306,2.770677805,2.397798538,1.445247531,1.143508792,1.669339538,2.255832672,2.351926804,2.127771139,1.92137897,1.713477612,1.420336485,1.235866904,1.29066515,1.367849112,1.236073732,1.010260105,0.866442502,0.768692076,0.610108256,0.469039887,0.462839395,Bronchiolitis
-512.1317749,97.01191711,63.87835312,37.21426392,28.34661102,31.02563477,32.41820145,27.10144234,17.98703766,9.971405983,5.302326202,4.634635925,6.850413799,9.149754524,8.69420433,5.752967834,3.46552515,4.454379082,7.614398003,9.66468811,8.665886879,5.796975613,3.580385447,3.343832731,4.17091608,4.382712364,3.158629179,1.201034904,-0.016573552,0.383085668,1.765273213,2.697221041,2.42010951,1.520687342,1.097350359,1.435365319,1.96527493,2.163514137,1.994753718,1.735931516,1.497109532,1.271431446,1.17033124,1.225758553,1.287281036,1.186537027,0.992558837,0.789364696,0.57953614,0.344294161,0.169733793,0.179431826,Bronchiolitis
-524.0962524,103.8631516,65.26758575,35.24914932,26.84381104,31.22412491,33.08234024,27.1927433,17.78341866,9.919239998,5.272651196,4.420639515,6.730977058,9.430300713,9.160467148,5.957094669,3.383258104,4.398084164,7.684931278,9.660603523,8.462021828,5.586360931,3.571041584,3.45937705,4.263522148,4.475563049,3.329320908,1.411804557,0.087013267,0.362294167,1.761030197,2.805298567,2.56340003,1.60980773,1.204568148,1.672062874,2.271015644,2.345664978,2.019037485,1.690978527,1.434190392,1.229179859,1.186661005,1.307269573,1.292705059,0.975179493,0.606833875,0.482426524,0.48299852,0.377393931,0.229112655,0.201114148,Bronchiolitis
12.28484821,0.862204969,0.161773652,0.030972069,0.015050569,0.015889902,0.005769092,0.001376873,0.000634671,0.000375375,0.000372362,0.000382623,0.000403443,0.000298978,0.000292212,0.000405662,0.000405471,0.000405928,0.000417118,0.000264049,7.87E-05,3.05E-05,4.26E-05,5.68E-05,4.12E-05,2.84E-05,1.44E-05,6.28E-06,4.07E-06,3.37E-06,2.80E-06,2.39E-06,2.18E-06,1.85E-06,1.69E-06,1.53E-06,1.28E-06,1.23E-06,1.04E-06,9.95E-07,8.09E-07,7.16E-07,7.19E-07,6.04E-07,5.10E-07,5.47E-07,4.95E-07,6.00E-07,6.99E-07,5.75E-07,5.81E-07,9.08E-08,Bronchiolitis
-452.7195435,67.91386414,58.59747314,46.14189529,33.56822586,23.10531425,15.8203001,11.83473873,10.6580143,11.4006834,12.96077824,14.29554367,14.69120979,13.87112617,11.93159103,9.232058525,6.312050819,3.778848648,2.117831945,1.509140491,1.788414478,2.574664593,3.447999239,4.062084675,4.188878536,3.753306627,2.863622189,1.784161806,0.829693437,0.239150554,0.104178883,0.370861769,0.883317411,1.443686366,1.88200295,2.115654469,2.160547495,2.084988832,1.951802015,1.801803112,1.676332951,1.62909162,1.69952631,1.877817392,2.105319262,2.309490919,2.4338696,2.440654516,2.304085016,2.018033504,1.610093117,1.138222218,COPD
-248.0350037,118.9438477,50.71276093,49.73106766,29.14247131,30.77636909,18.03987503,20.93050385,11.04771233,14.95277119,8.134911537,10.89853764,5.447060585,8.395104408,3.832813263,5.461078644,2.414803028,4.021147251,2.007240772,2.118666172,2.144598007,1.754209757,2.059996605,1.502192974,2.554363489,1.112951159,1.776123643,0.429528743,1.751673341,0.16337274,1.413131595,-0.095287472,1.229661822,0.196535617,1.065840244,0.721158028,1.462755561,0.347515643,0.860914767,0.225079954,0.203639269,0.090242945,0.244718358,0.260742903,-0.367014676,0.359221995,0.296303719,0.299816191,0.179827631,0.294817626,-0.407670796,0.253194869,COPD
-439.0801086,80.46140289,55.82933426,36.15903854,28.50527573,26.67853165,22.58606529,16.54428101,13.33946514,13.74411583,13.6837368,10.89203453,7.66275835,6.84844017,7.734395981,7.804314137,6.498880863,5.518208027,5.838409901,6.466322899,6.141486168,5.125254154,4.530298233,4.727592945,5.073525906,5.0108881,4.714034081,4.607563972,4.669056416,4.510311604,3.968270779,3.340216398,3.022368431,3.050004721,3.118941307,2.963100195,2.625860929,2.313230276,2.125140667,1.979910374,1.801042914,1.626341343,1.537942648,1.523751855,1.504233718,1.425216317,1.306565523,1.181087732,1.077232718,1.016677022,1.007526994,1.010381222,URTI
-413.4079831,72.00898318,51.57551271,33.95073932,27.44384829,25.74277225,21.68653128,15.98439769,13.15822209,13.59790924,13.42409863,10.71941623,7.913953386,7.201301135,7.688715489,7.490181132,6.650105772,5.73194124,6.007239072,6.390087046,6.180016434,5.326439469,4.696778935,4.771487352,5.059459734,4.898035304,4.749640987,4.681317107,4.712851056,4.392579869,3.886420182,3.258830596,3.069172061,3.228408622,3.229165997,2.80623536,2.687170699,2.326322253,1.941856328,1.924719824,1.747226171,1.570568556,1.638202499,1.642388175,1.426617949,1.380141117,1.317362689,1.09554967,0.958061709,1.110907841,1.079707125,1.116860388,URTI
-438.7705994,80.3299942,55.84003448,36.10164261,28.48441887,26.60995865,22.55670357,16.50705528,13.32147503,13.7046423,13.66333485,10.87986946,7.669949532,6.85089159,7.738151073,7.812127113,6.512729168,5.531068325,5.843373775,6.471269608,6.144446373,5.133239746,4.532393456,4.732319832,5.073742867,5.017014027,4.71958065,4.6197896,4.676015377,4.515711308,3.965299845,3.338012695,3.016674519,3.045574665,3.112385988,2.957769394,2.61887145,2.30853796,2.123144627,1.98429513,1.806869149,1.631182671,1.540513158,1.529893398,1.514966249,1.438351631,1.315449953,1.186578512,1.080929637,1.01919198,1.005947351,1.004099846,URTI
-492.4242249,90.44775391,60.51992416,37.47257614,29.43437195,28.02013588,23.11899948,15.81198883,12.30121899,13.28208828,13.42732334,10.24123859,6.791796207,6.3999753,7.766808987,7.848279953,6.22853756,5.120849609,5.56017971,6.338304043,6.034455776,4.992774487,4.369575024,4.540527344,4.851342678,4.820511818,4.630827427,4.628109932,4.72970295,4.528306484,3.879153728,3.161263466,2.862277031,3.031190157,3.257782221,3.121321917,2.657152891,2.219308615,2.009316683,1.886851311,1.656111956,1.347098112,1.181049943,1.257598996,1.409810781,1.415290475,1.262599468,1.077004433,0.968972623,0.9567191,0.988136172,0.99964875,URTI
-480.3909302,83.526474,57.59103012,37.05804443,29.23827553,27.31427574,22.73516273,16.1773262,12.82638264,13.34151936,13.26058578,10.31559849,7.06456995,6.4619627,7.549607754,7.668514729,6.312783718,5.341255188,5.676372051,6.27992487,5.939404011,4.985583782,4.448702812,4.634493828,4.912252426,4.809359074,4.516801834,4.41822052,4.476539612,4.342614651,3.857642174,3.256416798,2.929135323,2.950838089,3.041129827,2.891990185,2.512960196,2.149552107,1.950505853,1.830508113,1.683112502,1.528351784,1.49287796,1.564543009,1.590607166,1.473222733,1.278434277,1.127359629,1.093396902,1.096269011,1.040403366,0.910112619,URTI
21.4057579,0.428829432,0.093857236,0.076726757,0.045752868,0.021839479,0.008278985,0.004388129,0.003044964,0.002495118,0.001947009,0.001457375,0.001135054,0.000996031,0.000663117,0.000502872,0.000414023,0.000344505,0.000222617,0.000161832,0.000142405,0.000142039,0.000140281,0.000157618,0.000102245,3.92E-05,1.97E-05,1.10E-05,8.35E-06,6.51E-06,5.01E-06,4.94E-06,4.31E-06,3.77E-06,3.46E-06,2.84E-06,2.56E-06,2.31E-06,1.97E-06,1.73E-06,1.41E-06,1.22E-06,1.13E-06,1.04E-06,9.27E-07,7.80E-07,7.71E-07,7.41E-07,6.46E-07,6.19E-07,6.43E-07,6.05E-07,URTI
-561.0446167,171.5744934,57.30329132,11.51318169,16.13404846,27.86735153,24.55075836,13.24196625,4.428889275,8.645270348,12.03192997,8.042898178,1.377968788,3.643595219,7.238564491,6.317128658,4.156064987,3.568420649,2.850669861,2.055032015,2.471300364,2.375735283,2.950972319,3.038207054,2.764934778,1.29958868,0.87387687,0.661166012,0.448980778,0.268992424,1.218824148,1.567026496,1.119936228,0.780502141,0.546556652,0.416159928,0.372040868,0.918236375,0.794505417,0.124744333,-0.468523234,-0.031990625,0.443026513,0.287486672,-0.301151246,-0.425248086,-0.268605441,0.105639912,0.348777324,-0.247452572,-0.941490352,-0.493144035,Bronchiolitis
-418.2097644,66.63361907,47.68938395,28.68621202,21.180027,20.18575208,18.6331311,14.48950372,9.961979817,8.370649897,8.034203213,7.061741761,5.548886291,4.797650254,5.19257508,5.62708223,4.752604231,3.83440326,2.798152296,2.379315464,2.26107987,2.445486071,2.725478467,2.700185798,2.433239544,1.822837572,1.131686312,0.722311592,0.410745354,0.664122134,1.206838409,1.140492089,0.932075777,0.635353894,0.692385904,0.620566271,0.799402787,0.585977364,0.47732128,0.261535649,-0.129536679,-0.090482661,0.129730438,0.133613704,-0.0057477,-0.295169311,-0.239023491,-0.154957612,-0.125018152,-0.217751921,-0.232445112,-0.41281753,Bronchiolitis
-560.9058838,171.5926666,57.10296631,11.68879604,16.10803223,27.85595512,24.48482513,13.28719807,4.390125275,8.663194656,11.98248672,8.062776566,1.35454464,3.651548386,7.209574699,6.328225136,4.174868107,3.585019827,2.845887899,2.04082489,2.466828585,2.356299639,2.956773043,3.012930632,2.772104263,1.285783291,0.866734564,0.645502925,0.466591209,0.27604273,1.23495698,1.559557796,1.124138832,0.772453785,0.537129521,0.413490742,0.364629716,0.920579553,0.798686385,0.13047719,-0.467341453,-0.020808278,0.440586388,0.289988041,-0.303366333,-0.422958225,-0.274736613,0.115099013,0.352293104,-0.249989241,-0.950836837,-0.490097433,Bronchiolitis
-598.2734985,171.9671173,58.4471283,11.54785538,16.17618752,28.14630127,25.19301987,13.36378193,4.461884022,8.67334938,12.15809155,7.80173111,1.142247796,3.434860945,7.182957172,6.252798557,4.202972412,3.759628534,2.738185406,1.75299561,2.28143549,2.206598282,2.50629878,2.633331776,2.612896442,1.30993402,0.579279065,0.314375758,0.254981816,0.305353433,1.227828264,1.487902641,1.141135216,0.919173837,0.740437448,0.381946713,0.272017688,1.011781216,0.930654824,0.080072619,-0.683457077,-0.250104755,0.24311319,0.122391716,-0.501260042,-0.848408759,-0.617135882,0.080883928,0.494487703,-0.240689546,-1.021696687,-0.378942728,Bronchiolitis
-588.4036255,160.1827087,62.03186798,11.78132439,15.50246239,28.22102547,25.19795799,12.57267952,5.287795067,8.511426926,12.11341953,7.586463451,1.784183502,3.280989408,7.091579437,6.548029423,4.146315575,3.207093954,2.656420946,2.014756918,2.042341232,2.40357399,2.743412495,2.945626974,2.443552494,1.343387008,0.740189731,0.515160322,-0.014938199,-0.027405083,1.007674694,1.694249392,1.293224216,0.813968837,0.665379107,0.414948791,0.384446353,0.849259257,0.936355114,0.127918631,-0.513651967,-0.073540039,0.636350334,0.510956109,-0.146916926,-0.395810932,-0.080738969,0.360149384,0.375601262,-0.248536065,-0.774845243,-0.567774415,Bronchiolitis
0.653277636,0.193311334,0.058560863,0.030159801,0.01119081,0.004159869,0.004208681,0.002348977,0.000852877,0.000622416,0.000540093,0.000315916,0.00021913,0.000194678,0.000200431,0.000223245,0.000229821,0.000152067,0.000101693,9.84E-05,7.85E-05,6.08E-05,5.33E-05,3.18E-05,2.06E-05,8.66E-06,3.96E-06,1.61E-06,7.58E-07,5.98E-07,5.32E-07,5.07E-07,5.48E-07,4.70E-07,3.57E-07,2.57E-07,2.13E-07,1.96E-07,1.85E-07,1.80E-07,1.72E-07,1.57E-07,1.49E-07,1.44E-07,1.41E-07,1.38E-07,1.38E-07,1.37E-07,1.38E-07,1.38E-07,1.10E-07,1.91E-08,Bronchiolitis
