length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
66149,0.248814195,0.082215421,0.050464783,0.000224905,1510.486389,50119.27204,1542.467749,28111.69866,2755.50462,207022.2365,0.095248648,0.000406138,-1.04E-05,0.002157016,-2.59E-05,0.000153949,66.25600962,-232.3759308,643.6262817,153.1100922,263.0978699,-41.85273743,88.88394165,27.15393257,38.80885696,-16.23358154,20.39278412,11.78136158,25.29746437,-12.49476814,29.51197052,14.15703773,47.71837997,-16.94285774,100.7297897,4.349797726,161.6773834,-16.53906441,64.05011749,7.655811787,110.3156052,-6.662362099,117.136322,2.119122267,67.18674469,-7.632342815,28.4940834,3.984202147,44.01456833,-3.847419739,25.33363724,2.052526951,53.63740158,-1.415216327,75.50367737,-5.745731831,152.0194397,classical
66149,0.280157715,0.0860065,0.055557966,0.000377037,1287.220136,42856.76268,1322.317627,14307.20006,2280.449031,113790.5248,0.075676082,0.000497048,-3.96E-06,0.002450859,-1.79E-05,0.000221506,89.10290948,-230.8609924,578.0535889,166.3562469,288.9230347,-49.78925705,91.75299072,23.91675758,41.93157959,-12.68725395,28.52468491,4.240226746,53.0851326,-17.24426842,20.51504326,0.655122459,48.46723938,-16.37825584,51.04751968,5.556983471,82.86751556,-9.1767416,161.0237122,3.335341692,117.4186325,-6.949248314,51.80418777,-1.515251875,51.52377701,-0.438756853,52.61608887,5.037798405,82.92935944,0.425514698,31.87330246,-0.972043037,46.68531418,-4.085355759,99.3315506,-4.313225746,89.56854248,classical
66149,0.348286211,0.089933813,0.066722453,0.000426187,1018.517399,14429.84749,1217.994879,12472.26551,1812.764423,62828.72932,0.055825571,0.000132184,4.15E-06,0.00345135,2.52E-05,0.000331368,129.1992188,-223.9595947,661.4303589,187.3841248,112.2708511,-32.72226715,37.00368118,22.32328033,15.45611286,-6.709892273,50.66329575,5.760024071,30.13938332,-11.69244385,20.91263008,3.095314741,24.37679672,-18.73780823,51.14733505,0.625677764,20.18730927,-10.4837513,35.51434326,2.708679438,51.16304779,-5.403655529,19.43794823,-0.826589048,67.0226593,-4.418179512,48.39104462,-1.488491058,41.28631592,-1.84283483,17.6187973,-3.935330153,17.58709717,-0.537560165,13.59278679,-4.792254925,15.64051723,classical
66149,0.33870849,0.079917245,0.065156847,0.000492159,1043.729823,16652.82297,1232.563719,12990.95577,1863.36745,59162.18892,0.060659555,0.00029453,-3.82E-06,0.002982794,-5.19E-06,0.000444525,135.9991776,-223.2600098,903.2548828,187.8289948,111.1724167,-33.4978981,28.31414223,24.44983864,21.48966217,-4.295167923,63.29184341,8.885445595,44.90542984,-13.22458649,44.30365753,1.631065011,26.07096672,-17.87400818,53.05976486,3.870226145,50.10952759,-4.130884647,76.23356628,6.934216499,50.24075317,-6.748511791,36.29182816,0.262800843,27.96091843,-3.431638956,14.12553692,-0.26065281,22.29016685,-2.957875013,18.03235054,-3.451877356,13.11249256,-1.713060379,20.59766388,-2.075320959,25.8653965,classical
66149,0.342274517,0.081124187,0.067608416,0.000571672,1239.511421,37665.9868,1380.294349,21175.40305,2262.725548,138377.4655,0.071322867,0.000238196,7.92E-06,0.003056975,-2.85E-05,0.000532828,75.99954044,-197.344101,948.0599976,172.9821777,250.1442108,-40.46633148,70.86309814,29.96424103,25.06243324,-11.79205608,51.71382523,7.158573151,52.42174911,-19.48786736,27.70792198,3.597071648,20.68622589,-18.3435173,35.67113113,9.000758171,27.25462914,-8.586088181,51.20441437,4.954845428,57.03308105,-11.17401981,25.71478271,-1.527491927,21.56558418,-5.293082237,41.71134949,3.813203573,27.43902779,-3.573298693,44.25834656,-3.78467226,32.68694687,-4.175709724,46.86893082,-1.896750808,52.01422119,classical
66149,0.344480306,0.079274729,0.075176388,0.00041084,1093.149711,28105.7853,1282.286994,30284.43084,2000.10329,138899.5226,0.06265024,0.000147313,1.61E-05,0.003650217,-2.34E-05,0.000636536,66.25600962,-199.9241028,842.0350342,183.4344788,259.5150452,-34.45579147,79.77407074,29.75918388,45.85567093,-8.755484581,41.32592773,6.353738308,27.56082726,-14.63842297,32.19667816,3.193285704,32.95703125,-17.42206573,36.30968475,4.6252985,24.02026558,-9.05670166,34.24103546,5.659691811,41.53085327,-8.097355843,38.34525681,0.299663484,22.68722916,-4.073956013,21.57105637,1.871003747,24.16184616,0.591770947,20.49769592,1.40379715,45.63454056,-0.694550157,43.06523514,-8.531157494,57.95905304,classical
66149,0.331528246,0.082817294,0.056515664,0.000324469,1113.244294,16570.80003,1195.143254,11918.39168,2001.925331,56299.08871,0.06413762,0.000113355,-7.11E-06,0.002366321,-2.17E-05,0.000280818,129.1992188,-235.793396,538.5896606,185.1130219,190.9742889,-45.72030258,38.39022064,27.2290535,24.30817986,-11.83154869,20.86110306,2.215781927,46.38628769,-11.55385017,23.11321449,1.278786302,28.45895386,-12.39171219,31.70890617,-2.391602993,39.11736679,-16.16217232,23.25745964,-5.33439064,34.43811035,-6.511091709,56.03196335,5.76241684,37.95664978,5.100717545,25.59497833,3.991046667,40.75588989,-1.640694499,22.72533417,-7.134060383,29.69838142,-2.438432932,39.78263474,-1.111321568,64.2567749,classical
66149,0.31160146,0.080144718,0.08514002,0.000384486,1453.071551,77069.5178,1539.380211,70413.52454,2754.5936,440649.0888,0.087563852,0.00025322,1.96E-05,0.005339955,1.71E-05,0.000650351,78.30255682,-171.3014679,1741.188599,158.2649689,469.7869568,-40.55036545,42.42279053,34.51018906,47.45150757,-19.01234245,25.80235481,14.50578594,47.07398224,-13.9123745,53.60201263,13.45993042,83.06703186,-15.10598755,49.06616592,5.818309784,48.45155334,-19.43128777,47.8693428,2.957144022,68.34353638,1.666781545,34.91920853,7.161392689,55.17033768,-10.02008724,58.91487885,-7.092052937,27.37458611,-6.439380646,29.00696754,-5.906417847,31.34521866,-9.613913536,44.2365303,5.340997696,47.23558426,classical
66149,0.283428282,0.081049539,0.091554068,0.000787443,1266.164982,88397.65557,1356.097182,67300.47222,2378.673565,310444.0176,0.076171875,0.000361523,-2.90E-06,0.007000095,-7.61E-06,0.000444969,151.9990809,-176.0083313,2733.835205,172.2685089,494.5627136,-43.36244583,58.83808899,32.75483322,40.3940239,-11.32373333,155.6524353,8.372660637,54.70785904,-12.40252209,64.39961243,5.826514721,73.74733734,-12.52590466,57.1367569,4.282915115,36.39789581,-11.72421646,51.31644821,0.588922799,41.81347656,-2.40196228,21.19780159,3.637635946,46.8697319,-3.947829008,32.4568634,-2.605687618,39.7707901,-3.156555653,20.53354836,-4.052371979,22.42365265,-1.644142509,54.68592453,0.805675089,31.767416,classical
66149,0.206905171,0.083028704,0.056998037,0.001314806,980.4622014,26471.36064,1102.416853,10511.21006,1665.510442,76990.02973,0.075923978,0.000745393,2.81E-06,0.004426312,3.75E-05,2.20E-05,123.046875,-314.0667419,12026.3252,174.3999939,339.5547485,-25.6625042,1134.17749,26.80452538,116.7860107,9.346697807,93.60845184,9.544473648,48.11708069,-2.920581341,39.66936493,-0.838805795,37.39114761,-3.878176451,46.60548401,10.89631176,20.09543228,-1.61638248,31.12575531,2.77204299,35.53269958,-1.616037846,22.13724327,-1.404494882,27.08516693,1.522514462,32.57642365,-1.428858995,29.86489296,-2.114525795,22.2234993,-2.115918875,21.49725342,4.916222572,19.06262589,-1.603193283,19.11195946,classical
66149,0.222785443,0.083299741,0.02431583,0.000122976,1053.1328,27812.04712,1038.147737,15869.28241,1561.819787,66312.7682,0.078545673,0.000322216,-7.39E-06,0.000629361,-4.20E-06,1.54E-05,172.265625,-379.9822693,1053.176758,183.5256348,384.8661499,-35.73859787,312.7875671,2.467571974,206.894165,-11.7013998,60.39499664,-1.076712728,46.81402206,-9.356422424,39.93941116,-4.575742722,62.54439545,-12.54404736,75.75125122,-2.559173584,112.1078415,-8.766321182,174.397995,0.813661098,121.4092255,2.027310133,134.8395844,1.567732573,97.36930847,-0.244635478,160.2478485,-0.713990688,74.70645142,-5.342978954,117.2475204,-9.118206978,52.69346619,3.087855816,22.76622391,9.567185402,63.14184952,classical
66149,0.260690808,0.083707087,0.019673916,8.79E-05,1366.898775,28729.3649,1332.209693,12077.88915,2369.149264,119689.5279,0.083845403,0.000381071,-7.62E-06,0.000449756,-6.26E-06,3.11E-06,86.1328125,-368.7695313,2783.855713,142.3289337,174.4194336,-55.96029282,166.1820679,17.47904968,67.5334549,-17.03586006,101.5795593,-2.132970333,23.59487724,-20.74954987,37.19094467,-11.25166893,25.34087563,-19.97164726,111.2099533,9.090455055,67.81298065,2.541596413,59.09590912,12.28195572,121.7840118,7.581680298,50.56984711,8.156894684,99.06358337,-0.810649931,101.9794006,-4.71553421,52.45047379,-2.576991081,49.06727219,1.969213128,35.95903778,11.0348444,78.390625,10.92822361,109.7546158,classical
66149,0.225664422,0.082355261,0.022523111,0.00012785,1237.229488,19866.07058,1145.411507,13983.2928,1851.772649,37851.34496,0.094061749,0.000378319,-1.20E-05,0.000580645,-1.02E-05,1.19E-05,172.265625,-381.1158752,3675.435547,164.2287903,204.339386,-46.80967712,581.4151611,0.783234119,266.8114014,-13.5330286,100.3134232,-0.73798281,37.81859207,-10.25745773,24.49023819,-5.841453075,95.70085907,-13.38694191,151.0503998,0.755663872,131.288559,-8.094202042,283.6705322,1.809703946,104.2496872,5.796181202,95.34063721,7.240166187,132.6037903,0.846161008,71.78432465,0.63747555,94.19023132,3.295547485,27.56806374,9.219738007,24.08963394,13.11464882,26.00209999,2.603078842,54.7845192,classical
66149,0.262485176,0.09216021,0.025084769,0.000102394,1438.205042,33142.4359,1343.050278,30099.03979,2430.518893,238871.8419,0.089021184,0.000198328,-7.52E-06,0.000689804,-1.20E-06,7.12E-06,151.9990809,-348.233551,1343.140747,136.8512115,204.8477936,-64.45213318,159.0905914,3.941656113,64.69555664,-30.16033936,73.57624054,-2.638226986,24.10747528,-19.5827446,73.74399567,-1.230715752,24.60943794,-4.396107674,67.66079712,19.32346344,82.87246704,-5.333337307,83.03072357,-4.113096237,116.6131439,-10.32583618,95.26894379,4.60030508,49.60495758,7.341048241,43.26946259,7.84664011,218.5464172,5.416266441,351.1633911,0.036376953,131.8134155,-10.78423309,72.42438507,-8.989918709,145.7414246,classical
66149,0.218386054,0.079668269,0.013437154,5.06E-05,1433.28703,32274.60271,1415.295066,21118.80742,2523.442946,161877.8887,0.084258564,0.000274068,-5.82E-06,0.000210558,7.32E-07,3.71E-06,151.9990809,-403.231781,2276.830078,136.2125244,206.8166504,-43.51354218,214.9508514,18.51257515,76.79763031,-18.44583321,91.72205353,-6.773420811,25.57562256,-18.09371185,52.26912689,-3.244333506,32.68236923,-10.62212467,75.50212097,7.655117989,46.27859497,-4.98390007,72.1634903,1.511997342,58.47849655,-0.259190559,31.93624115,-1.403665304,25.80622292,-2.234889746,28.71464348,2.550855398,31.58553886,16.0280304,42.94436264,23.12482643,130.6846771,15.58597755,159.6465302,-11.07851887,87.80419159,classical
66149,0.234900132,0.083414361,0.011067667,2.56E-05,1336.743835,46727.32577,1435.175812,24079.44032,2413.95489,224250.594,0.075454477,0.000494609,-8.59E-06,0.000137605,-5.05E-07,1.62E-06,151.9990809,-423.0303955,2081.649902,142.833847,150.696991,-39.76717377,275.7320862,26.01742554,128.95961,-13.16932297,91.01882935,-0.010469055,54.42848587,-19.91767883,33.16769028,1.147251844,31.66744995,-9.469389915,32.69052887,5.891011715,23.29529381,-6.101639748,53.0513382,2.840700626,31.39815903,-4.645411968,44.57934952,-3.095508575,47.33473587,-1.957628727,65.69459534,0.675242603,21.60497665,0.022432422,58.98615265,4.795285702,72.83583069,17.5361557,94.57427979,15.953125,236.5371857,classical
66149,0.26075685,0.091933057,0.038816907,0.001794084,1217.765934,54566.18816,1411.079095,32636.61396,2354.490122,263328.6233,0.064509465,0.00046614,-1.89E-06,0.002466254,-1.29E-05,0.000194509,92.28515625,-315.075592,7170.642578,145.360672,258.4981079,-18.92759895,241.369339,28.77705765,67.51528168,0.762574911,81.7616272,-4.424838066,85.18008423,-10.29296684,60.36010361,-7.364498615,80.75896454,-14.93488312,56.35658646,-5.919530392,70.27507019,-7.896050453,80.07032013,-2.8052876,38.89178085,-4.356346607,36.72149277,-3.300897598,91.95478821,-2.683906555,74.20230103,-4.219955921,68.52089691,-4.566274643,21.22694588,-5.293714046,21.62584496,-1.973979354,21.62671089,1.652615309,101.8742676,classical
66149,0.240990937,0.083115898,0.013435078,1.98E-05,976.9047308,10108.73602,1352.997565,12013.25332,1722.07651,62144.22001,0.04548152,5.70E-05,-6.64E-06,0.000180277,-1.89E-05,2.49E-06,198.7680288,-408.1336975,751.3280029,168.8370056,74.01596832,-8.010409355,66.7999115,37.85508728,46.25308228,-1.883069754,16.5480957,9.039114952,12.82800484,-13.45142937,40.63513184,-0.469903916,25.06361961,-12.41287708,26.32876396,4.147957802,24.01077652,-10.79939365,22.3815937,3.585198164,16.89780998,-3.246704102,15.30409431,1.384397268,26.31847954,6.835357189,47.63130951,7.415826797,26.73329735,9.739040375,13.74029922,-1.654951096,22.92271996,-2.033861637,29.17415237,-6.652705193,24.39629936,classical
66149,0.242562041,0.079329349,0.043828577,0.00012001,1006.394207,17982.21143,1299.362174,18453.68903,1685.884165,96924.5432,0.050067608,0.000110858,-1.81E-06,0.001873382,-1.95E-05,2.34E-05,99.38401442,-301.0105286,1495.564209,178.4815369,105.2487488,-11.18474674,117.2036514,30.30150223,42.82300949,-12.39736366,45.84208679,10.71835995,26.7822113,-14.6527977,31.02937698,4.383310318,42.3512001,-20.09905052,41.2831459,1.910060048,22.09253502,-20.05389786,47.17634201,3.64031744,74.24015045,-0.696677804,22.31025696,4.485406876,38.45225906,-3.610336781,46.58899307,-9.770695686,19.22062302,-6.003843784,30.56455421,-1.591980815,21.51791573,-3.006741524,33.20064926,-8.83259964,20.41992378,classical
66149,0.279101729,0.079372145,0.045695957,9.03E-05,1109.610801,5910.119449,1349.144465,4812.782408,1877.943773,47394.87057,0.065519832,0.00016267,-2.09E-05,0.00197154,-3.08E-05,2.18E-05,83.35433468,-277.911438,215.447525,176.1342316,40.45417786,-17.65013123,82.207901,29.50294495,42.17448044,-14.52890778,16.61012459,13.92931747,25.22049522,-15.91341305,21.4907341,-1.937633276,15.60860252,-25.72174644,35.0513649,7.585295677,61.89333725,-8.877328873,41.26609039,11.11130714,67.42310333,-3.557127714,165.7778015,-2.58027935,70.45892334,-9.229125023,36.57287979,-0.324706078,51.39601135,0.173501492,42.13342285,0.628544033,75.3117218,-2.651029825,154.5874023,-4.295867443,79.65905762,classical
66149,0.274197221,0.082705945,0.045007017,4.30E-05,959.0409614,8726.053633,1296.171823,4519.171788,1611.263334,16215.76119,0.061763822,0.000362437,-3.55E-05,0.001854945,-3.50E-05,2.50E-05,135.9991776,-299.1368103,164.4604492,177.2150269,47.25815582,-5.447290897,76.09984589,39.08498383,44.04953003,-7.288106441,30.30682755,18.94205666,41.58959579,-19.18743896,27.93024254,1.330475807,30.00577545,-19.84891319,22.32860184,10.39822388,30.34290504,-14.03539848,15.46617222,1.239831448,37.43355179,-4.586564541,48.86612701,6.731414318,28.81784821,6.19703722,51.53765106,0.81374228,38.72158813,-9.861521721,28.01004791,-3.028137684,43.2279892,9.740116119,22.33810806,11.03786469,63.81761551,classical
66149,0.182646826,0.077884763,0.024684932,6.39E-05,913.79917,7223.616138,1128.385778,9568.241615,1428.645207,38499.33613,0.059829477,0.000158358,-2.29E-06,0.00061895,-2.26E-05,6.75E-06,172.265625,-385.8269958,1524.474854,182.0471191,128.0158386,-7.200706482,48.84563446,21.69553757,41.94512177,-7.903132439,53.2312355,4.34957695,62.06394958,-8.335411072,36.56005096,-1.849224329,39.82813263,-7.417229652,63.02022171,7.509931564,20.5812645,-8.963170052,16.12214279,-7.589498043,100.3256302,-7.793298721,226.3670044,1.410209775,70.86171722,5.802805424,24.35147476,2.730578423,82.02935791,11.23739052,107.0970383,8.766182899,52.97255707,2.203758001,67.65190125,-12.27809143,76.06919861,classical
66149,0.168828517,0.081962012,0.034385156,6.98E-05,989.9817908,3133.017422,1093.543417,6363.981085,1427.237267,56060.56161,0.071638371,7.66E-05,-5.53E-07,0.001138662,-7.84E-06,2.63E-05,161.4990234,-346.1770935,254.761261,182.843811,86.33432007,-21.6410141,43.74866104,14.09162807,48.24990082,-20.49810791,52.16438675,-5.378643513,36.63960266,-12.31325531,47.17684555,6.274333,37.69224167,-9.17540741,62.05947876,-0.143033832,50.0626564,-18.37626266,57.07555389,-15.36695004,34.82202911,-14.07204628,84.30969238,2.552237272,69.71963501,5.521709919,30.8503418,2.382097244,26.69943619,4.768209934,34.7882309,1.563430667,83.55451202,-2.500421762,71.50500488,-7.594261169,69.99901581,classical
66149,0.202552915,0.081289768,0.025615238,7.40E-05,909.0252607,8165.037922,1116.319396,8697.930403,1435.436448,70574.08646,0.061391977,0.000187818,3.33E-06,0.000667266,-5.18E-06,8.18E-06,103.359375,-372.7336426,304.3418884,183.7723236,95.59748077,-11.06451035,57.88461685,26.55705643,74.5696106,-4.482498169,70.45503235,2.316001177,37.5524292,-5.174143791,51.33690643,4.894724369,70.97937012,-5.86184597,30.92450905,5.19002676,49.79409409,-7.35466671,111.1342087,-0.153352469,48.0843811,-5.653104782,106.33535,-6.849652767,148.8837128,-3.908244848,56.70690536,2.790544033,16.42949295,4.119906902,60.54392242,-1.353264213,63.20479202,4.341038704,34.09498596,3.533475161,59.48704147,classical
66149,0.238505319,0.082756005,0.022405939,2.85E-05,793.3776798,13435.5182,1091.632469,6329.820679,1316.175631,68685.21252,0.041169621,0.000198555,-3.86E-06,0.000478843,-1.32E-05,5.70E-06,129.1992188,-389.2433777,236.5080566,189.8125,81.86534882,-8.60141468,69.13314056,32.07732773,36.76462555,-0.812506199,44.95852661,3.676877499,28.40649414,-10.285326,31.40014267,3.75908637,27.14280701,-2.976163864,36.74279785,8.234780312,42.98180771,-6.742673874,18.25919914,-2.137032747,18.20941162,-8.314867973,46.84450912,-6.397711754,76.09468842,-3.945017099,73.74695587,-1.434856415,37.85907745,3.388701439,30.96070099,2.784931421,40.28218079,3.644691229,20.95478249,-2.584221125,133.9995728,classical
66149,0.273189455,0.081501417,0.017874584,7.34E-06,738.5715673,6294.181944,1056.275777,5413.752198,1202.546575,28660.42789,0.036331881,6.01E-05,-6.17E-06,0.000284011,-1.15E-05,5.51E-06,95.703125,-406.4199524,125.4587402,199.1464996,72.15711212,-12.15817833,37.01717377,33.50634766,18.30766296,2.109363079,43.08620453,9.312155724,31.18334579,-10.36590004,17.43387985,3.841555595,25.53016853,-10.24929428,31.98733521,2.80717206,27.69997787,-13.02753353,17.01853943,1.334246755,14.34251308,-6.17237854,25.86305428,-2.278457642,25.55810928,0.624306917,22.31158447,2.03961134,16.11619186,1.987186432,24.72167206,0.470007092,22.302742,-0.323819906,14.52785492,-5.111681938,20.7394104,classical
66149,0.281333834,0.081187345,0.011177208,1.63E-05,620.1277072,6154.903913,936.5566193,7259.885915,845.3438627,25896.88144,0.035967548,3.00E-05,-2.44E-06,0.000117723,-3.95E-06,3.66E-06,151.9990809,-492.0758362,2456.196777,209.4568024,96.75363922,19.66144371,561.2579346,27.84429932,52.77509689,-3.087207556,66.27307892,-1.670911789,25.89789963,-12.9515686,26.22959137,-1.700465083,27.90947723,-11.16771507,41.8939743,0.739354074,17.23514557,-6.362963676,50.94215775,1.853578687,26.8896904,0.467614055,51.59028625,2.099485159,13.03227329,0.579364598,18.19773483,-1.807275414,18.11899376,0.740088701,15.97654915,0.329083204,10.58542061,1.986597657,19.34071922,0.302316874,22.2062912,classical
66149,0.210401058,0.076616436,0.071515538,0.000489647,1482.097104,30112.77894,1553.065941,29823.47726,2753.68258,198409.6078,0.089325421,0.000216263,5.05E-06,0.004350598,1.10E-06,0.000333044,161.4990234,-198.5214539,1351.615479,148.2776794,130.8144226,-39.27554703,99.22425842,33.60153198,56.4487114,-16.77187538,35.75786209,8.37653923,73.14467621,-23.19529724,44.76483917,5.882522583,52.58552933,-17.87721252,33.23888397,3.530352116,36.83744431,-16.21734238,22.58368874,8.675325394,24.14392662,-2.513315439,69.55375671,3.29944396,65.116539,-10.65800762,34.69959259,-1.204185247,27.58840942,-8.471840858,60.27404785,-0.335617542,67.06092072,3.793062925,38.72527695,-3.699993372,58.48863602,classical
66149,0.303982139,0.083639592,0.070340492,0.000436851,1459.439877,52351.7848,1588.628226,39513.40378,2844.701773,260703.3986,0.086703726,0.000259348,1.58E-06,0.004095251,7.11E-06,0.000299583,161.4990234,-194.0357819,1032.309204,159.3600769,197.8413086,-36.51537323,30.53535652,32.7671051,44.23154449,-15.19185543,69.93399048,10.3402853,36.84075928,-15.57577896,23.60240746,8.796848297,28.17488861,-16.46542168,31.97136116,5.318634987,19.1292038,-20.15143204,59.23191071,0.511606216,23.34301376,-3.666930199,53.96630096,0.426150978,56.98312759,-3.661310196,31.18225288,1.941776037,46.34733963,-5.579794407,35.54130936,0.27830258,63.52806473,1.534317732,72.9584198,0.374003261,185.7436218,classical
66149,0.277725846,0.081542842,0.030737154,0.000390086,950.9035403,65039.55864,1120.391908,45080.86955,1674.951923,256899.3664,0.05872521,0.00065974,-3.27E-06,0.000987348,-6.33E-06,8.63E-05,48.75442217,-344.2730103,6583.739258,183.0897827,363.4116211,-19.11340904,707.1045532,21.08049202,131.9018097,4.87521553,141.0978699,3.522719145,83.32254791,-4.835597515,94.59143829,-3.104978561,70.36014557,-2.707401991,64.26702118,3.811256409,38.35157776,-5.481138229,61.62123489,-1.307262897,59.03400803,0.324076086,38.96443176,-0.736012876,30.97228241,1.136696696,25.04415512,1.846293211,34.051651,-2.181413174,16.00828362,0.474356323,29.75052834,4.327760696,29.99515915,-3.369133949,63.84795761,classical
66149,0.308441073,0.084911637,0.039863274,6.40E-05,1072.666082,9526.652046,1110.947205,7804.671883,1808.954703,40220.5449,0.068922776,0.000221463,1.08E-06,0.001319888,-3.64E-05,7.02E-05,151.9990809,-283.5646362,352.2593384,191.0415039,165.3495941,-50.13406372,47.62611771,28.06642914,49.54731369,-17.89678192,58.27198792,3.751301765,83.14452362,-15.82426739,44.50200653,-9.286138535,41.59766388,-17.99305534,36.39672089,-0.180940956,42.99972916,-6.648501873,44.50159836,1.314188361,35.29589462,-6.459895611,23.38230515,-5.5798769,58.31197357,-4.531000137,56.16418457,0.7465114,36.99689102,-2.064823389,29.63460922,-9.113023758,44.68024826,-2.356602192,59.61857605,-3.694074154,61.69536591,classical
66149,0.292885423,0.079990223,0.056466136,0.000120497,1097.726696,6128.026924,1124.643135,4743.029586,1827.009465,27872.17387,0.077430138,0.000159839,-6.19E-06,0.002528384,-3.19E-05,0.000147736,69.83741554,-240.2545319,242.5697784,193.2107239,98.19475555,-49.42457199,25.16342163,26.77037811,44.06165695,-14.66773224,32.04188919,9.182204247,37.06371689,-11.78229618,37.5201683,-1.511080503,34.02579498,-19.33787155,22.75072479,2.942349911,42.43753815,-7.210107327,46.04440308,-0.311599135,32.40935898,-8.340379715,80.79955292,-4.336891174,66.76261902,-2.321537018,20.06897926,1.72602129,21.99142456,-1.564221859,37.97498703,-7.951822758,41.51093292,-5.787652016,40.42069626,-3.256674528,31.2768116,classical
66149,0.211386949,0.084407903,0.062702432,0.000955585,1039.891199,34215.47619,1198.813225,47221.28254,1930.12038,192904.2859,0.054443359,0.000228831,1.82E-06,0.004308417,-1.54E-05,0.000166593,151.9990809,-262.5984497,1692.02478,166.1342316,459.5640564,-22.30617332,90.34158325,19.82337761,248.3517151,4.143228054,137.9524384,1.197005033,67.35948181,-2.844516277,55.69854355,-5.018652439,44.23040009,-8.827336311,46.46709442,-0.102665238,30.45942879,-7.098101139,42.15586853,-2.280646801,35.25551224,-1.575929284,15.62703037,-5.504899502,30.35591507,-3.844572544,25.30810928,-1.989257813,39.37585831,-0.734269321,25.10892105,1.491436601,54.20049667,4.548624039,46.98324203,0.82956171,26.91475677,classical
66149,0.257875711,0.081423834,0.084026545,0.000414818,1126.296919,168947.1868,1210.136726,135860.516,2097.416804,621431.4655,0.081449069,0.000983899,9.41E-06,0.005972385,1.52E-05,0.000364675,151.9990809,-228.1742249,909.8557739,187.5678864,1775.257568,-29.77398682,110.5636292,28.10865021,131.0400848,-4.578479767,100.2209702,10.28007221,34.69402695,-9.524396896,76.19648743,-1.33301568,57.46623993,-11.73912621,45.52131271,7.712125778,107.1510468,-3.710075855,28.81977272,1.423284531,24.24342346,-7.791092396,83.28884888,-2.395359039,50.96095276,-1.248043895,15.5434618,0.907273293,61.95869827,-6.310867786,26.46982384,-5.256845474,21.66068268,3.899854898,61.44040298,2.646526098,93.85736847,classical
66149,0.28047207,0.087112993,0.075241528,0.000537307,1420.576663,84828.95709,1459.310572,18497.22089,2571.561373,252185.0422,0.084513972,0.000629392,-2.31E-05,0.004421338,-3.92E-05,0.000451432,80.74951172,-194.8490143,1325.205078,149.3767242,753.4579468,-46.80898285,153.1631012,28.65857506,39.10030365,-14.32296658,20.2042923,8.985025406,40.49320221,-21.21074867,30.86766434,-3.594795704,63.18388748,-23.80747795,40.35428238,6.085880756,31.75040627,-8.80862236,80.66522217,8.648929596,67.22668457,-5.952724457,27.10951233,-4.203269482,88.885849,-10.70841599,49.4266777,-2.228691339,64.6702652,-2.180282593,98.5201416,-5.411171913,35.10129166,-6.923392296,27.62464142,-2.028698206,66.39154816,classical
66149,0.242209837,0.083093949,0.065245673,0.000487836,1655.869942,95991.14785,1626.437676,30483.63342,3065.582745,320266.1621,0.097152945,0.000882369,-5.01E-07,0.003893817,-2.60E-06,0.000166416,184.5703125,-214.3694458,968.3452759,131.685791,650.8163452,-43.99447632,261.7921448,34.07813644,96.42438507,-20.06535721,46.60629654,4.897554874,32.24110794,-28.32157898,29.19153214,4.715328693,115.1500168,-14.50012302,83.19430542,14.9494381,93.95056915,-12.53302288,74.75798035,-2.412969112,109.0845337,-19.58956528,133.2283936,-7.366464138,99.78921509,-4.609098911,124.4880753,9.225024223,125.8516388,-0.136400193,128.1901093,5.534619331,63.1463623,6.386814594,85.71809387,-0.794586182,149.4877777,classical
66149,0.257759064,0.086488567,0.070455126,0.00027223,1824.043687,85270.78478,1722.581781,28875.60914,3383.777231,337016.4641,0.104353215,0.000668215,2.41E-06,0.004253694,4.46E-07,0.00019349,151.9990809,-190.5403595,752.1917114,122.2769394,487.2624512,-49.70333481,84.14611053,24.52620506,33.36732101,-27.80560493,32.70210266,7.18161869,74.6847229,-23.83914948,124.4232788,9.360696793,90.72946167,-21.64291,34.40349579,0.463792056,183.0231781,-25.33847427,118.9035187,5.679423809,95.45941162,1.394146681,262.8059692,11.12328625,119.1702042,-1.509629488,68.57178497,8.509345055,93.55950928,0.086095601,64.4148407,1.591975927,45.06046295,2.086875916,53.08291626,0.621851742,59.57762909,classical
